"IBM Posto","Nome Posto","Data","Hora","Tipo","Bomba","Bico","Produto","Volume (L)","Valor a Receber","Desconto Posto","Desconto Shell","Creditos no Shellbox","Shell Box Clube","Valor Pago Cliente","Cod. Status Transacao","Status Transacao","ID Frentista","ID Transacao","ID do Produto","Payout Status","Pagamento ID 1","Parceiro","Codigo do Voucher","Nome da Campanha","Data de inicio da Transação","Categoria"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","13:56:10","Abastecimento","5","11","Etanol Comum","16.71","R$ 70,00","R$ 1,67","R$ 0,00","R$ 0,00","R$ 0,00","R$ 68,33","3","Sucesso","B32809D538851035","189609208","21","","9894986x189609208x1737046516447","-","-","-","2025-01-16 16:54:54.000 UTC","Pix"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","13:43:37","Abastecimento","2","3","Etanol Comum","39.1","R$ 163,83","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 163,83","3","Sucesso","B32809092EAD213A","189607891","21","-","45313445","-","-","-","2025-01-16 16:43:37.000 UTC","App Porto Seguro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","13:43:23","Abastecimento","4","9","Gasolina Comum","4.0","R$ 24,76","R$ 0,40","R$ 0,00","R$ 0,00","R$ 0,00","R$ 24,36","3","Sucesso","B32809EED033D53C","189607826","11","","-","-","-","-","2025-01-16 16:42:59.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","13:35:33","Abastecimento","5","12","Gasolina Comum","7.84","R$ 48,53","R$ 0,78","R$ 0,00","R$ 0,00","R$ 0,00","R$ 47,75","3","Sucesso","B32809EED033D53C","189606958","11","","-","-","-","-","2025-01-16 16:35:21.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","13:31:21","Abastecimento","4","8","Etanol Comum","11.93","R$ 50,00","R$ 1,19","R$ 0,00","R$ 0,00","R$ 0,00","R$ 48,81","3","Sucesso","B32809D538851035","189606444","21","","-","-","-","-","2025-01-16 16:31:05.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","13:30:21","Abastecimento","6","15","Gasolina Comum","30.46","R$ 188,55","R$ 3,05","R$ 0,00","R$ 0,00","R$ 0,00","R$ 185,50","3","Sucesso","B32809092EAD213A","189606318","11","","-","-","-","-","2025-01-16 16:30:03.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","13:24:06","Abastecimento","4","9","Gasolina Comum","16.16","R$ 100,00","R$ 1,62","R$ 0,00","R$ 0,00","R$ 0,00","R$ 98,38","3","Sucesso","B32809EED033CF93","189605591","11","","-","-","-","-","2025-01-16 16:23:46.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","13:20:39","Abastecimento","1","2","Gasolina Comum","42.19","R$ 261,16","R$ 4,22","R$ 0,00","R$ 0,00","R$ 0,00","R$ 256,94","3","Sucesso","B32809EED033CF93","189605151","11","","-","-","-","-","2025-01-16 16:20:05.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","13:15:32","Abastecimento","1","1","Etanol Comum","29.64","R$ 124,19","R$ 2,96","R$ 0,00","R$ 0,00","R$ 0,00","R$ 121,23","3","Sucesso","B32809092EAD213A","189604602","21","","-","-","-","-","2025-01-16 16:15:13.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","12:45:03","Abastecimento","4","8","Etanol Comum","11.93","R$ 50,00","R$ 1,19","R$ 0,00","R$ 0,00","R$ 0,00","R$ 48,81","3","Sucesso","B32809EED033CF93","189601075","21","","-","-","-","-","2025-01-16 15:44:43.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","12:38:52","Abastecimento","4","9","Gasolina Comum","24.23","R$ 150,00","R$ 2,42","R$ 0,00","R$ 0,00","R$ 0,00","R$ 147,58","3","Sucesso","B32809EED033CF93","189600394","11","","99504342494","Mercado Pago","-","-","2025-01-16 15:38:35.000 UTC","Cartão Mercado Pago"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","12:32:55","Abastecimento","4","8","Etanol Comum","25.0","R$ 104,75","R$ 2,50","R$ 0,00","R$ 0,00","R$ 0,00","R$ 102,25","3","Sucesso","B32809092EAD213A","189599719","21","","-","-","-","-","2025-01-16 15:32:36.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","12:32:40","Abastecimento","5","12","Gasolina Comum","6.46","R$ 40,00","R$ 0,65","R$ 0,00","R$ 0,00","R$ 0,00","R$ 39,35","3","Sucesso","B32809D538851035","189599699","11","","-","-","-","-","2025-01-16 15:32:23.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","12:30:52","Abastecimento","3","5","Etanol Comum","11.93","R$ 50,00","R$ 1,19","R$ 0,00","R$ 0,00","R$ 0,00","R$ 48,81","3","Sucesso","B32809092EAD213A","189599485","21","","-","-","-","-","2025-01-16 15:30:26.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","12:29:34","Abastecimento","1","1","Etanol Comum","11.93","R$ 50,00","R$ 1,19","R$ 0,00","R$ 0,00","R$ 0,00","R$ 48,81","3","Sucesso","B32809EED033236E","189599362","21","","-","-","-","-","2025-01-16 15:29:18.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","12:28:35","Abastecimento","6","15","Gasolina Comum","8.08","R$ 50,00","R$ 0,81","R$ 0,00","R$ 0,00","R$ 0,00","R$ 49,19","3","Sucesso","B32809092EAD213A","189599083","11","","18922723x189599083x1737041242283","-","-","-","2025-01-16 15:26:52.000 UTC","Pix"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","12:22:31","Abastecimento","6","15","Gasolina Comum","14.61","R$ 90,44","R$ 1,46","R$ 0,00","R$ 0,00","R$ 0,00","R$ 88,98","3","Sucesso","B32809D538851035","189598551","11","","-","-","-","-","2025-01-16 15:22:16.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","12:04:30","Abastecimento","1","7","Shell V-Power Gasolina","30.35","R$ 200,00","R$ 3,04","R$ 0,00","R$ 0,00","R$ 0,00","R$ 196,96","3","Sucesso","B32809092EAD213A","189596336","12","","-","-","-","-","2025-01-16 15:04:05.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","11:55:59","Abastecimento","6","14","Etanol Comum","21.72","R$ 91,01","R$ 2,17","R$ 0,00","R$ 0,00","R$ 0,00","R$ 88,84","3","Sucesso","B32809D538851035","189595360","21","","-","-","-","-","2025-01-16 14:55:39.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","11:55:07","Abastecimento","6","15","Gasolina Comum","8.08","R$ 50,00","R$ 0,81","R$ 0,00","R$ 0,00","R$ 0,00","R$ 49,19","3","Sucesso","B32809D538851035","189595190","11","","-","-","-","-","2025-01-16 14:54:14.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","11:52:38","Abastecimento","3","6","Gasolina Comum","40.65","R$ 251,62","R$ 4,06","R$ 0,00","R$ 0,00","R$ 0,00","R$ 247,56","3","Sucesso","B32809EED033236E","189594903","11","","-","-","-","-","2025-01-16 14:51:39.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","11:51:04","Abastecimento","4","8","Etanol Comum","41.4","R$ 173,47","R$ 4,14","R$ 0,00","R$ 0,00","R$ 0,00","R$ 169,33","3","Sucesso","B32809092EAD213A","189594786","21","","99498852356","Mercado Pago","-","-","2025-01-16 14:50:39.000 UTC","Cartão Mercado Pago"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","11:38:53","Abastecimento","3","6","Gasolina Comum","4.85","R$ 30,00","R$ 0,48","R$ 0,00","R$ 0,00","R$ 0,00","R$ 29,52","3","Sucesso","B32809092EAD213A","189593410","11","","99132892263","Mercado Pago","-","-","2025-01-16 14:38:29.000 UTC","Cartão Mercado Pago"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","11:36:23","Abastecimento","2","3","Etanol Comum","43.45","R$ 182,06","R$ 4,34","R$ 0,00","R$ 0,00","R$ 0,00","R$ 177,72","3","Sucesso","B32809EED033D53C","189592913","21","","1689226x189592913x1737038088939","-","-","-","2025-01-16 14:34:24.000 UTC","Pix"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","11:34:16","Abastecimento","4","16","Shell V-Power Gasolina","33.96","R$ 223,80","R$ 3,40","R$ 0,00","R$ 0,00","R$ 0,00","R$ 220,40","3","Sucesso","B32809EED033D53C","189592867","12","","-","-","-","-","2025-01-16 14:33:59.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","11:30:56","Abastecimento","3","6","Gasolina Comum","3.23","R$ 20,00","R$ 0,32","R$ 0,00","R$ 0,00","R$ 0,00","R$ 19,68","3","Sucesso","B32809EED033236E","189592498","11","","-","-","-","-","2025-01-16 14:30:38.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","11:25:01","Abastecimento","6","14","Etanol Comum","7.16","R$ 30,00","R$ 0,72","R$ 0,00","R$ 0,00","R$ 0,00","R$ 29,28","3","Sucesso","B32809EED033CF93","189591772","21","","-","-","-","-","2025-01-16 14:24:12.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","11:14:27","Abastecimento","1","2","Gasolina Comum","7.3","R$ 45,19","R$ 0,73","R$ 0,00","R$ 0,00","R$ 0,00","R$ 44,46","3","Sucesso","B32809EED033D53C","189590562","11","","99129483127","Mercado Pago","-","-","2025-01-16 14:14:04.000 UTC","Cartão Mercado Pago"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","11:03:06","Abastecimento","2","3","Etanol Comum","23.87","R$ 100,00","R$ 0,00","R$ 1,19","R$ 0,00","R$ 0,00","R$ 98,81","3","Sucesso","B32809EED033D53C","189589263","21","","04444312-5832-465d-91e1-b5a3d15defe6","-","d56eba5a-dfc5-4214-bca9-94f5331af2cd","R$ 0,05/litro -  Porto","2025-01-16 14:02:54.000 UTC","Payly"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","10:49:52","Abastecimento","1","1","Etanol Comum","27.03","R$ 113,26","R$ 2,70","R$ 0,00","R$ 0,00","R$ 0,00","R$ 110,56","3","Sucesso","B32809EED033D53C","189587731","21","","-","-","-","-","2025-01-16 13:49:35.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","10:49:40","Abastecimento","6","14","Etanol Comum","16.71","R$ 70,00","R$ 1,67","R$ 0,00","R$ 0,00","R$ 0,00","R$ 68,33","3","Sucesso","B32809092EAD213A","189587680","21","","-","-","-","-","2025-01-16 13:49:07.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","10:29:59","Abastecimento","6","14","Etanol Comum","11.93","R$ 50,00","R$ 1,19","R$ 12,45","R$ 0,00","R$ 0,00","R$ 36,36","3","Sucesso","B32809EED033D53C","189585263","21","","-","-","030506b8-d273-11ef-8a38-02b447a431dd","R$ 12.45 DE DESCONTO","2025-01-16 13:29:23.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","10:17:28","Abastecimento","4","8","Etanol Comum","35.26","R$ 147,74","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 147,74","3","Sucesso","B32809EED033D53C","189583881","21","-","01364b18-e6d4-4f17-a4fc-8a5d2165bfb3","-","-","-","2025-01-16 13:17:28.000 UTC","App Banco Inter"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","10:07:41","Abastecimento","2","3","Etanol Comum","32.74","R$ 137,18","R$ 3,27","R$ 0,00","R$ 0,00","R$ 0,00","R$ 133,91","3","Sucesso","B32809EED033236E","189582610","21","","-","-","-","-","2025-01-16 13:07:21.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","09:57:34","Abastecimento","5","11","Etanol Comum","34.57","R$ 144,85","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 144,85","7","Falha Tecnica","B32809092EAD213A","189581458","21","-","-","-","-","-","2025-01-16 12:57:34.000 UTC","App XP Investimentos"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","09:50:25","Abastecimento","4","9","Gasolina Comum","11.31","R$ 70,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 70,00","3","Sucesso","B32809092EAD213A","189580600","11","-","45309780","-","-","-","2025-01-16 12:50:25.000 UTC","App Porto Seguro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","09:49:14","Abastecimento","5","11","Etanol Comum","11.93","R$ 50,00","R$ 1,19","R$ 0,00","R$ 0,00","R$ 0,00","R$ 48,81","3","Sucesso","B32809D538851035","189580085","21","","-","-","-","-","2025-01-16 12:46:08.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","09:39:55","Abastecimento","2","4","Gasolina Comum","12.92","R$ 80,00","R$ 1,29","R$ 0,00","R$ 0,00","R$ 0,00","R$ 78,71","3","Sucesso","B32809092EAD213A","189579275","11","","-","-","-","-","2025-01-16 12:39:41.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","09:39:23","Abastecimento","1","1","Etanol Comum","23.87","R$ 100,00","R$ 2,39","R$ 0,00","R$ 0,00","R$ 0,00","R$ 97,61","3","Sucesso","B32809D538851035","189579198","21","","-","-","-","-","2025-01-16 12:39:09.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","09:37:32","Abastecimento","4","8","Etanol Comum","50.9","R$ 213,27","R$ 5,09","R$ 0,00","R$ 0,00","R$ 0,00","R$ 208,18","3","Sucesso","B32809EED033D53C","189578836","21","","-","-","-","-","2025-01-16 12:36:06.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","09:27:05","Abastecimento","6","15","Gasolina Comum","8.08","R$ 50,00","R$ 0,81","R$ 0,00","R$ 0,00","R$ 0,00","R$ 49,19","3","Sucesso","B32809D538851035","189577603","11","","-","-","-","-","2025-01-16 12:26:29.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","09:25:06","Abastecimento","1","7","Shell V-Power Gasolina","38.45","R$ 253,39","R$ 3,84","R$ 0,00","R$ 0,00","R$ 0,00","R$ 249,55","3","Sucesso","B32809092EAD213A","189577395","12","","-","-","-","-","2025-01-16 12:24:54.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","09:18:27","Abastecimento","2","4","Gasolina Comum","8.08","R$ 50,00","R$ 0,81","R$ 0,00","R$ 0,00","R$ 0,00","R$ 49,19","3","Sucesso","B32809092EAD213A","189576513","11","","-","-","-","-","2025-01-16 12:18:12.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","09:11:39","Abastecimento","3","6","Gasolina Comum","4.85","R$ 30,02","R$ 0,48","R$ 0,00","R$ 0,00","R$ 0,00","R$ 29,54","3","Sucesso","B32809D538851035","189575629","11","","-","-","-","-","2025-01-16 12:11:20.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","09:08:44","Abastecimento","7","17","Shell Evolux Diesel S-10","48.47","R$ 300,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 300,00","3","Sucesso","B32809EED033D53C","189575258","34","","ee55e246-a9af-49bc-b802-5d4d95dc2483","-","-","-","2025-01-16 12:08:21.000 UTC","Payly"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","09:08:07","Abastecimento","6","15","Gasolina Comum","3.23","R$ 20,00","R$ 0,32","R$ 0,00","R$ 0,00","R$ 0,00","R$ 19,68","3","Sucesso","B32809092EAD213A","189575175","11","","99117198695","Mercado Pago","-","-","2025-01-16 12:07:43.000 UTC","Cartão Mercado Pago"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","09:04:38","Abastecimento","6","19","Shell V-Power Gasolina","47.98","R$ 316,19","R$ 4,80","R$ 0,00","R$ 0,00","R$ 3,12","R$ 308,27","3","Sucesso","B32809092EAD213A","189574746","12","","99116770837","Mercado Pago","-","-","2025-01-16 12:04:13.000 UTC","Cartão Mercado Pago"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","08:55:32","Abastecimento","4","9","Gasolina Comum","33.86","R$ 209,59","R$ 3,39","R$ 0,00","R$ 0,00","R$ 0,00","R$ 206,20","3","Sucesso","B32809EED033D53C","189573507","11","","-","-","-","-","2025-01-16 11:54:22.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","08:43:29","Abastecimento","5","11","Etanol Comum","25.0","R$ 104,75","R$ 2,50","R$ 0,00","R$ 0,00","R$ 0,00","R$ 102,25","3","Sucesso","B32809EED033236E","189572042","21","","-","-","-","-","2025-01-16 11:43:15.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","08:39:37","Abastecimento","4","9","Gasolina Comum","41.23","R$ 255,21","R$ 4,12","R$ 0,00","R$ 0,00","R$ 0,00","R$ 251,09","3","Sucesso","B32809EED033D53C","189571422","11","","-","-","-","-","2025-01-16 11:38:53.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","08:38:19","Abastecimento","2","4","Gasolina Comum","8.08","R$ 50,00","R$ 0,81","R$ 4,89","R$ 0,00","R$ 0,00","R$ 44,30","3","Sucesso","B32809EED033D53C","189571268","11","","-","-","05494b0c-d273-11ef-8a38-02b447a431dd","R$ 4.89 DE DESCONTO","2025-01-16 11:37:50.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","08:35:18","Abastecimento","1","1","Etanol Comum","23.87","R$ 100,00","R$ 2,39","R$ 0,00","R$ 0,00","R$ 0,00","R$ 97,61","3","Sucesso","B32809EED033236E","189570887","21","","-","-","-","-","2025-01-16 11:34:57.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","08:35:07","Abastecimento","4","9","Gasolina Comum","16.16","R$ 100,00","R$ 1,62","R$ 0,00","R$ 0,00","R$ 0,00","R$ 98,38","3","Sucesso","B32809D538851035","189570490","11","","-","-","-","-","2025-01-16 11:31:58.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","08:27:14","Abastecimento","1","1","Etanol Comum","11.93","R$ 50,00","R$ 1,19","R$ 0,00","R$ 0,00","R$ 0,00","R$ 48,81","3","Sucesso","B32809EED033236E","189569768","21","","-","-","-","-","2025-01-16 11:26:56.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","08:18:47","Abastecimento","3","5","Etanol Comum","11.93","R$ 50,00","R$ 1,19","R$ 0,00","R$ 0,00","R$ 0,00","R$ 48,81","3","Sucesso","B32809D538851035","189568522","21","","-","-","-","-","2025-01-16 11:18:06.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","08:07:06","Abastecimento","1","1","Etanol Comum","43.43","R$ 181,97","R$ 4,34","R$ 0,00","R$ 0,00","R$ 0,00","R$ 177,63","3","Sucesso","B32809EED033236E","189567009","21","","-","-","-","-","2025-01-16 11:06:48.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","07:56:04","Abastecimento","4","9","Gasolina Comum","16.16","R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 100,00","3","Sucesso","B32809EED033236E","189565549","11","","8123f392-2b5f-428c-8d0b-aa0dd70502e6","-","-","-","2025-01-16 10:55:44.000 UTC","Payly"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","07:44:42","Abastecimento","6","14","Etanol Comum","40.9","R$ 171,37","R$ 4,09","R$ 0,00","R$ 0,00","R$ 0,00","R$ 167,28","3","Sucesso","B32809EED033D53C","189564050","21","","-","-","-","-","2025-01-16 10:44:23.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","07:43:54","Abastecimento","1","2","Gasolina Comum","8.08","R$ 50,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 50,00","3","Sucesso","B32809092EAD213A","189563993","11","-","1ae78e7c-bc70-4490-85d0-f37a1e4b1596","-","-","-","2025-01-16 10:43:54.000 UTC","App Banco Inter"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","07:39:41","Abastecimento","4","16","Shell V-Power Gasolina","30.35","R$ 200,00","R$ 3,04","R$ 0,00","R$ 0,00","R$ 0,00","R$ 196,96","3","Sucesso","B32809EED033D53C","189563418","12","","99111412541","Mercado Pago","-","-","2025-01-16 10:39:21.000 UTC","Cartão Mercado Pago"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","07:35:00","Abastecimento","4","8","Etanol Comum","46.54","R$ 195,00","R$ 4,65","R$ 10,00","R$ 0,00","R$ 0,00","R$ 180,35","3","Sucesso","B32809D538851035","189562819","21","","-","-","c6a41afb-9afb-4abd-8c72-41a5b9b8ef6c","AP-DIG-AQU-2291","2025-01-16 10:34:31.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","07:33:43","Abastecimento","6","15","Gasolina Comum","16.16","R$ 100,00","R$ 1,62","R$ 0,00","R$ 0,00","R$ 0,00","R$ 98,38","3","Sucesso","B32809EED033236E","189562665","11","","-","-","-","-","2025-01-16 10:33:18.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","07:32:46","Abastecimento","1","1","Etanol Comum","43.94","R$ 184,11","R$ 4,39","R$ 0,00","R$ 0,00","R$ 0,00","R$ 179,72","3","Sucesso","B32809EED033D53C","189562558","21","","99111248207","Mercado Pago","-","-","2025-01-16 10:32:17.000 UTC","Cartão Mercado Pago"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","07:10:29","Abastecimento","2","3","Etanol Comum","31.79","R$ 133,20","R$ 3,18","R$ 0,00","R$ 0,00","R$ 0,00","R$ 130,02","3","Sucesso","B32809EED033D53C","189559901","21","","99474426570","Mercado Pago","-","-","2025-01-16 10:10:09.000 UTC","Cartão Mercado Pago"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","06:59:24","Abastecimento","7","17","Shell Evolux Diesel S-10","32.31","R$ 200,00","R$ 3,23","R$ 4,85","R$ 0,00","R$ 0,00","R$ 191,92","3","Sucesso","B32809EED033236E","189558772","34","","-","-","af061349-5189-4fcf-a54e-eb3e63535190","AP-CRM-RET-2361","2025-01-16 09:59:03.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","06:48:41","Abastecimento","2","3","Etanol Comum","11.93","R$ 50,00","R$ 1,19","R$ 0,00","R$ 0,00","R$ 0,00","R$ 48,81","3","Sucesso","B32809EED033236E","189557785","21","","-","-","-","-","2025-01-16 09:48:26.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","06:39:02","Abastecimento","2","4","Gasolina Comum","4.43","R$ 27,42","R$ 0,44","R$ 0,00","R$ 0,00","R$ 0,00","R$ 26,98","3","Sucesso","B32809EED033236E","189556962","11","","394cb53a-d0d5-4838-937c-30d93974bf1d","-","-","-","2025-01-16 09:38:45.000 UTC","Nubank"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","06:15:44","Abastecimento","6","15","Gasolina Comum","24.23","R$ 150,00","R$ 2,42","R$ 0,00","R$ 0,00","R$ 0,00","R$ 147,58","3","Sucesso","B32809EED033236E","189555288","11","","99472713648","Mercado Pago","-","-","2025-01-16 09:15:28.000 UTC","Cartão Mercado Pago"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","06:05:22","Abastecimento","5","11","Etanol Comum","39.76","R$ 166,59","R$ 3,98","R$ 0,00","R$ 0,00","R$ 0,00","R$ 162,61","3","Sucesso","B32809092EAD213A","189554669","21","","-","-","-","-","2025-01-16 09:04:52.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","05:44:19","Abastecimento","1","1","Etanol Comum","7.16","R$ 30,00","R$ 0,72","R$ 0,00","R$ 0,00","R$ 0,00","R$ 29,28","3","Sucesso","B3CF6CA31378AC02","189553961","21","","-","-","-","-","2025-01-16 08:44:02.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","05:42:35","Abastecimento","1","2","Gasolina Comum","8.08","R$ 50,00","R$ 0,81","R$ 0,00","R$ 0,00","R$ 0,00","R$ 49,19","3","Sucesso","B3CF6CA31378AC02","189553898","11","","-","-","-","-","2025-01-16 08:42:11.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","05:28:01","Abastecimento","2","3","Etanol Comum","15.0","R$ 62,85","R$ 1,50","R$ 0,00","R$ 0,00","R$ 0,00","R$ 61,35","3","Sucesso","B3CF6CA31378AC02","189553551","21","","-","-","-","-","2025-01-16 08:27:44.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","05:17:45","Abastecimento","4","9","Gasolina Comum","16.16","R$ 100,00","R$ 1,62","R$ 0,00","R$ 0,00","R$ 0,00","R$ 98,38","3","Sucesso","B3CF6CA31378AC02","189553341","11","","99469843864","Mercado Pago","-","-","2025-01-16 08:17:28.000 UTC","Cartão Mercado Pago"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","05:15:27","Abastecimento","2","3","Etanol Comum","23.87","R$ 100,00","R$ 2,39","R$ 0,00","R$ 0,00","R$ 0,00","R$ 97,61","5","Cancelado","B32809EED033236E","189553271","21","","16908375x189553271x1737015275787","-","-","-","2025-01-16 08:12:28.000 UTC","Pix"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","05:00:47","Abastecimento","3","6","Gasolina Comum","9.79","R$ 60,60","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 60,60","3","Sucesso","B32809092ED8D233","189553100","11","-","45305627","-","-","-","2025-01-16 08:00:47.000 UTC","App Porto Seguro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","04:58:42","Abastecimento","4","9","Gasolina Comum","12.92","R$ 80,00","R$ 1,29","R$ 0,00","R$ 0,00","R$ 0,00","R$ 78,71","3","Sucesso","B32809092ED8D233","189553060","11","","-","-","-","-","2025-01-16 07:58:25.000 UTC","Dinheiro"
"886700","Auto Posto Viaduto Do Mirante Ltda","2025-01-16","02:30:49","Abastecimento","4","8","Etanol Comum","11.93","R$ 50,00","R$ 1,19","R$ 0,00","R$ 0,00","R$ 0,00","R$ 48,81","3","Sucesso","B3CF6CA31378AC02","189552151","21","","-","-","-","-","2025-01-16 05:30:03.000 UTC","Dinheiro"
